,targets_x,targets_y,scores
1931,18,0,31.22248958941044
1932,19,16,31.22248958941044
1933,8,1,31.22248958941044
1934,19,5,31.22248958941044
1935,19,18,32.39309343543725
1936,14,0,32.39309343543725
1937,19,5,32.39309343543725
1938,17,2,32.39309343543725
1939,19,17,32.39309343543725
1940,4,9,41.48436778940665
1941,9,1,41.48436778940665
1942,6,16,41.48436778940665
1943,0,7,41.48436778940665
1944,15,15,41.48436778940665
1945,18,11,43.61291716551134
1946,3,16,43.61291716551134
1947,8,14,43.61291716551134
1948,8,18,43.61291716551134
1949,2,12,43.61291716551134
1950,8,17,34.36799579530681
1951,17,14,34.36799579530681
1952,7,7,34.36799579530681
1953,5,1,34.36799579530681
1954,10,18,34.36799579530681
1955,5,4,32.01521180558594
1956,10,15,32.01521180558594
1957,12,9,32.01521180558594
1958,9,2,32.01521180558594
1959,1,5,32.01521180558594
1960,9,0,33.48666695302991
1961,9,2,33.48666695302991
1962,6,2,33.48666695302991
1963,6,16,33.48666695302991
1964,17,2,33.48666695302991
1965,2,1,35.689499064962945
1966,3,18,35.689499064962945
1967,4,8,35.689499064962945
1968,9,0,35.689499064962945
1969,3,2,35.689499064962945
1970,17,14,45.642958828455434
1971,7,9,45.642958828455434
1972,10,14,45.642958828455434
1973,19,0,45.642958828455434
1974,2,8,45.642958828455434
1975,13,10,29.76496470068443
1976,0,8,29.76496470068443
1977,0,8,29.76496470068443
1978,10,12,29.76496470068443
1979,8,14,29.76496470068443
1980,16,13,52.597597619565626
1981,1,16,52.597597619565626
1982,0,8,52.597597619565626
1983,6,3,52.597597619565626
1984,12,0,52.597597619565626
1985,4,2,43.43455713541816
1986,10,0,43.43455713541816
1987,17,8,43.43455713541816
1988,19,16,43.43455713541816
1989,19,8,43.43455713541816
1990,17,14,32.841264983104864
1991,13,8,32.841264983104864
1992,17,16,32.841264983104864
1993,5,11,32.841264983104864
1994,19,3,32.841264983104864
1995,4,11,40.740369700011534
1996,19,1,40.740369700011534
1997,9,17,40.740369700011534
1998,10,12,40.740369700011534
1999,17,6,40.740369700011534
2000,2,7,25.878140273479517
2001,1,5,25.878140273479517
2002,9,4,25.878140273479517
2003,3,10,25.878140273479517
2004,12,9,25.878140273479517
2005,10,4,33.19072029312666
2006,11,14,33.19072029312666
2007,9,18,33.19072029312666
2008,5,12,33.19072029312666
2009,6,3,33.19072029312666
2010,10,5,35.276291987906895
2011,18,4,35.276291987906895
2012,11,3,35.276291987906895
2013,0,6,35.276291987906895
2014,18,0,35.276291987906895
2015,18,12,48.18622432355254
2016,4,2,48.18622432355254
2017,19,19,48.18622432355254
2018,16,7,48.18622432355254
2019,0,17,48.18622432355254
2020,10,1,44.65831458645737
2021,18,19,44.65831458645737
2022,11,12,44.65831458645737
2023,3,12,44.65831458645737
2024,15,14,44.65831458645737
2025,0,13,46.74409923115436
2026,2,18,46.74409923115436
2027,18,15,46.74409923115436
2028,19,4,46.74409923115436
2029,9,19,46.74409923115436
2030,3,11,35.59285227476277
2031,12,10,35.59285227476277
2032,2,16,35.59285227476277
2033,4,0,35.59285227476277
2034,3,12,35.59285227476277
2035,7,2,40.155533954564795
2036,4,0,40.155533954564795
2037,15,7,40.155533954564795
2038,19,18,40.155533954564795
2039,19,1,40.155533954564795
2040,9,17,26.435912791754003
2041,12,9,26.435912791754003
2042,8,4,26.435912791754003
2043,11,4,26.435912791754003
2044,10,13,26.435912791754003
2045,7,13,40.006751562527754
2046,19,19,40.006751562527754
2047,1,13,40.006751562527754
2048,2,18,40.006751562527754
2049,19,18,40.006751562527754
2050,17,3,26.048654792725966
2051,17,15,26.048654792725966
2052,17,7,26.048654792725966
2053,17,7,26.048654792725966
2054,6,12,26.048654792725966
2055,0,6,47.48710110295867
2056,0,15,47.48710110295867
2057,3,11,47.48710110295867
2058,18,15,47.48710110295867
2059,8,2,47.48710110295867
2060,9,0,36.35686218099846
2061,12,4,36.35686218099846
2062,0,6,36.35686218099846
2063,14,8,36.35686218099846
2064,17,7,36.35686218099846
2065,11,14,45.715933034069884
2066,16,2,45.715933034069884
2067,19,0,45.715933034069884
2068,6,16,45.715933034069884
2069,0,7,45.715933034069884
2070,12,13,24.59835428271068
2071,18,6,24.59835428271068
2072,18,3,24.59835428271068
2073,18,17,24.59835428271068
2074,12,14,24.59835428271068
2075,17,0,38.937764733683224
2076,9,4,38.937764733683224
2077,19,4,38.937764733683224
2078,19,12,38.937764733683224
2079,1,14,38.937764733683224
2080,4,10,36.38383667887026
2081,13,0,36.38383667887026
2082,14,0,36.38383667887026
2083,7,12,36.38383667887026
2084,18,8,36.38383667887026
2085,1,17,44.385981933568274
2086,0,18,44.385981933568274
2087,1,5,44.385981933568274
2088,16,14,44.385981933568274
2089,9,12,44.385981933568274
2090,17,4,47.90858897912957
2091,1,18,47.90858897912957
2092,3,12,47.90858897912957
2093,12,12,47.90858897912957
2094,12,16,47.90858897912957
2095,9,13,42.98446681090216
2096,18,4,42.98446681090216
2097,0,15,42.98446681090216
2098,9,2,42.98446681090216
2099,6,4,42.98446681090216
2100,5,4,33.60078428436243
2101,8,2,33.60078428436243
2102,10,15,33.60078428436243
2103,9,12,33.60078428436243
2104,11,17,33.60078428436243
2105,1,17,49.85184738201957
2106,6,16,49.85184738201957
2107,19,12,49.85184738201957
2108,3,3,49.85184738201957
2109,5,1,49.85184738201957
2110,12,4,42.72120947272985
2111,8,17,42.72120947272985
2112,10,17,42.72120947272985
2113,1,16,42.72120947272985
2114,17,14,42.72120947272985
2115,2,3,38.505296341212336
2116,6,8,38.505296341212336
2117,19,0,38.505296341212336
2118,2,2,38.505296341212336
2119,16,12,38.505296341212336
2120,18,19,36.55739168185047
2121,8,17,36.55739168185047
2122,18,13,36.55739168185047
2123,12,0,36.55739168185047
2124,8,14,36.55739168185047
2125,10,14,38.82413993174985
2126,1,14,38.82413993174985
2127,10,19,38.82413993174985
2128,6,2,38.82413993174985
2129,3,8,38.82413993174985
2130,18,16,54.58806261944361
2131,6,18,54.58806261944361
2132,12,16,54.58806261944361
2133,18,0,54.58806261944361
2134,3,1,54.58806261944361
2135,2,5,43.590727261826785
2136,17,12,43.590727261826785
2137,4,3,43.590727261826785
2138,6,17,43.590727261826785
2139,1,13,43.590727261826785
2140,9,16,28.5156549058807
2141,6,16,28.5156549058807
2142,12,15,28.5156549058807
2143,18,15,28.5156549058807
2144,19,4,28.5156549058807
2145,18,11,33.200140489046774
2146,9,4,33.200140489046774
2147,8,17,33.200140489046774
2148,7,8,33.200140489046774
2149,10,13,33.200140489046774
2150,2,9,43.87964321721911
2151,18,12,43.87964321721911
2152,5,2,43.87964321721911
2153,9,1,43.87964321721911
2154,5,16,43.87964321721911
2155,3,2,34.43915327885895
2156,12,14,34.43915327885895
2157,8,3,34.43915327885895
2158,6,8,34.43915327885895
2159,2,11,34.43915327885895
2160,11,5,35.13035477179279
2161,0,6,35.13035477179279
2162,10,14,35.13035477179279
2163,4,2,35.13035477179279
2164,3,2,35.13035477179279
2165,18,3,48.043913428344105
2166,7,16,48.043913428344105
2167,6,2,48.043913428344105
2168,9,14,48.043913428344105
2169,19,18,48.043913428344105
2170,11,17,18.432703884063276
2171,9,2,18.432703884063276
2172,9,18,18.432703884063276
2173,10,13,18.432703884063276
2174,9,12,18.432703884063276
2175,10,3,36.76807798974231
2176,3,2,36.76807798974231
2177,7,18,36.76807798974231
2178,3,1,36.76807798974231
2179,5,1,36.76807798974231
2180,1,18,48.060111482757634
2181,9,0,48.060111482757634
2182,1,18,48.060111482757634
2183,3,2,48.060111482757634
2184,6,4,48.060111482757634
2185,3,8,33.17467290316594
2186,1,16,33.17467290316594
2187,1,14,33.17467290316594
2188,3,17,33.17467290316594
2189,9,17,33.17467290316594
2190,3,3,27.290851725632468
2191,9,12,27.290851725632468
2192,6,2,27.290851725632468
2193,8,4,27.290851725632468
2194,5,11,27.290851725632468
2195,4,17,55.29363849623159
2196,9,3,55.29363849623159
2197,18,1,55.29363849623159
2198,6,3,55.29363849623159
2199,3,3,55.29363849623159
2200,19,19,51.0067046194513
2201,17,3,51.0067046194513
2202,0,5,51.0067046194513
2203,1,15,51.0067046194513
2204,11,14,51.0067046194513
2205,10,12,34.488142883502846
2206,16,12,34.488142883502846
2207,6,10,34.488142883502846
2208,3,4,34.488142883502846
2209,4,0,34.488142883502846
2210,12,14,35.575836138662666
2211,2,9,35.575836138662666
2212,9,12,35.575836138662666
2213,1,13,35.575836138662666
2214,17,4,35.575836138662666
2215,11,12,41.723888927200775
2216,1,18,41.723888927200775
2217,11,16,41.723888927200775
2218,10,3,41.723888927200775
2219,18,12,41.723888927200775
2220,8,18,45.788798654653384
2221,16,4,45.788798654653384
2222,3,4,45.788798654653384
2223,2,19,45.788798654653384
2224,14,8,45.788798654653384
2225,19,5,61.92246476802207
2226,1,0,61.92246476802207
2227,0,12,61.92246476802207
2228,4,17,61.92246476802207
2229,5,3,61.92246476802207
2230,0,16,60.17824158134622
2231,17,0,60.17824158134622
2232,17,11,60.17824158134622
2233,19,19,60.17824158134622
2234,15,8,60.17824158134622
2235,5,10,37.279592793133794
2236,11,16,37.279592793133794
2237,6,3,37.279592793133794
2238,19,12,37.279592793133794
2239,16,14,37.279592793133794
2240,1,6,54.29269363688631
2241,13,0,54.29269363688631
2242,19,0,54.29269363688631
2243,6,17,54.29269363688631
2244,11,13,54.29269363688631
2245,18,17,45.9085709274454
2246,4,4,45.9085709274454
2247,3,10,45.9085709274454
2248,3,17,45.9085709274454
2249,16,14,45.9085709274454
2250,19,4,46.96439620983982
2251,18,15,46.96439620983982
2252,4,9,46.96439620983982
2253,13,9,46.96439620983982
2254,2,15,46.96439620983982
2255,8,18,38.83164629358064
2256,18,6,38.83164629358064
2257,10,12,38.83164629358064
2258,8,2,38.83164629358064
2259,6,3,38.83164629358064
2260,8,17,32.0214001450297
2261,12,13,32.0214001450297
2262,0,13,32.0214001450297
2263,3,8,32.0214001450297
2264,10,11,32.0214001450297
2265,3,4,31.965784112525007
2266,5,10,31.965784112525007
2267,10,12,31.965784112525007
2268,16,3,31.965784112525007
2269,8,3,31.965784112525007
2270,9,3,35.0289915124465
2271,18,11,35.0289915124465
2272,15,14,35.0289915124465
2273,3,4,35.0289915124465
2274,17,2,35.0289915124465
2275,18,18,50.007360354281744
2276,4,2,50.007360354281744
2277,0,13,50.007360354281744
2278,10,16,50.007360354281744
2279,10,14,50.007360354281744
2280,4,10,30.958385770683513
2281,10,14,30.958385770683513
2282,11,12,30.958385770683513
2283,9,1,30.958385770683513
2284,12,9,30.958385770683513
2285,4,9,41.70049630490331
2286,8,13,41.70049630490331
2287,18,15,41.70049630490331
2288,2,3,41.70049630490331
2289,18,16,41.70049630490331
2290,12,0,38.299186353120504
2291,3,17,38.299186353120504
2292,11,13,38.299186353120504
2293,17,0,38.299186353120504
2294,11,3,38.299186353120504
2295,3,9,38.01405027412032
2296,15,3,38.01405027412032
2297,11,15,38.01405027412032
2298,1,4,38.01405027412032
2299,11,13,38.01405027412032
2300,4,3,38.803783354769664
2301,2,16,38.803783354769664
2302,3,1,38.803783354769664
2303,6,3,38.803783354769664
2304,3,18,38.803783354769664
2305,19,15,31.142207664762587
2306,19,12,31.142207664762587
2307,16,15,31.142207664762587
2308,0,18,31.142207664762587
2309,19,12,31.142207664762587
2310,5,1,38.576632840715845
2311,18,6,38.576632840715845
2312,10,15,38.576632840715845
2313,11,14,38.576632840715845
2314,6,4,38.576632840715845
2315,1,18,55.54049442158689
2316,8,0,55.54049442158689
2317,1,19,55.54049442158689
2318,12,9,55.54049442158689
2319,19,2,55.54049442158689
2320,17,13,43.79002088182911
2321,9,19,43.79002088182911
2322,8,18,43.79002088182911
2323,1,14,43.79002088182911
2324,2,8,43.79002088182911
2325,18,3,54.66982753259472
2326,15,15,54.66982753259472
2327,0,5,54.66982753259472
2328,6,18,54.66982753259472
2329,7,16,54.66982753259472
2330,2,0,56.50985121370388
2331,18,8,56.50985121370388
2332,18,17,56.50985121370388
2333,7,18,56.50985121370388
2334,9,1,56.50985121370388
2335,17,16,16.13296971405105
2336,19,12,16.13296971405105
2337,19,19,16.13296971405105
2338,12,13,16.13296971405105
2339,19,18,16.13296971405105
2340,11,14,33.71903234987531
2341,16,16,33.71903234987531
2342,18,14,33.71903234987531
2343,9,18,33.71903234987531
2344,0,17,33.71903234987531
2345,18,8,36.944220078081756
2346,2,16,36.944220078081756
2347,8,4,36.944220078081756
2348,12,14,36.944220078081756
2349,11,11,36.944220078081756
2350,9,19,34.55947860167848
2351,19,0,34.55947860167848
2352,13,9,34.55947860167848
2353,10,12,34.55947860167848
2354,18,6,34.55947860167848
2355,0,12,39.036320612558406
2356,3,18,39.036320612558406
2357,11,5,39.036320612558406
2358,8,3,39.036320612558406
2359,5,12,39.036320612558406
2360,7,12,26.224249997854116
2361,1,15,26.224249997854116
2362,8,19,26.224249997854116
2363,12,13,26.224249997854116
2364,7,18,26.224249997854116
2365,0,8,56.89857224297792
2366,18,7,56.89857224297792
2367,10,1,56.89857224297792
2368,19,4,56.89857224297792
2369,10,18,56.89857224297792
2370,6,12,31.92988810059793
2371,9,4,31.92988810059793
2372,12,4,31.92988810059793
2373,10,16,31.92988810059793
2374,15,15,31.92988810059793
2375,11,9,25.79860399928026
2376,17,7,25.79860399928026
2377,10,18,25.79860399928026
2378,17,14,25.79860399928026
2379,9,19,25.79860399928026
2380,19,10,64.28030856804222
2381,4,17,64.28030856804222
2382,2,0,64.28030856804222
2383,0,18,64.28030856804222
2384,3,18,64.28030856804222
2385,6,9,39.768508839474215
2386,3,17,39.768508839474215
2387,10,12,39.768508839474215
2388,15,7,39.768508839474215
2389,10,0,39.768508839474215
2390,0,0,57.860535460886105
2391,10,18,57.860535460886105
2392,0,17,57.860535460886105
2393,18,11,57.860535460886105
2394,0,0,57.860535460886105
2395,15,0,39.935161118483364
2396,19,5,39.935161118483364
2397,6,16,39.935161118483364
2398,19,6,39.935161118483364
2399,4,1,39.935161118483364
2400,9,18,43.9553276035801
2401,10,4,43.9553276035801
2402,2,0,43.9553276035801
2403,11,11,43.9553276035801
2404,4,9,43.9553276035801
2405,17,8,26.341198036461453
2406,18,6,26.341198036461453
2407,11,5,26.341198036461453
2408,3,7,26.341198036461453
2409,10,13,26.341198036461453
2410,18,1,61.775251967804266
2411,1,17,61.775251967804266
2412,6,18,61.775251967804266
2413,3,2,61.775251967804266
2414,5,12,61.775251967804266
2415,1,14,29.624972673304494
2416,5,12,29.624972673304494
2417,0,17,29.624972673304494
2418,2,16,29.624972673304494
2419,16,12,29.624972673304494
2420,9,17,25.470712673292798
2421,9,19,25.470712673292798
2422,5,3,25.470712673292798
2423,9,18,25.470712673292798
2424,6,10,25.470712673292798
2425,12,12,40.42716921774843
2426,1,18,40.42716921774843
2427,5,11,40.42716921774843
2428,11,15,40.42716921774843
2429,19,4,40.42716921774843
2430,2,4,47.58692336120325
2431,18,17,47.58692336120325
2432,12,10,47.58692336120325
2433,18,7,47.58692336120325
2434,11,10,47.58692336120325
2435,5,16,36.48125328940348
2436,15,7,36.48125328940348
2437,2,8,36.48125328940348
2438,19,7,36.48125328940348
2439,4,16,36.48125328940348
2440,3,18,52.84798548773426
2441,15,0,52.84798548773426
2442,0,16,52.84798548773426
2443,9,12,52.84798548773426
2444,19,6,52.84798548773426
2445,15,0,38.20903975658906
2446,17,8,38.20903975658906
2447,18,6,38.20903975658906
2448,17,8,38.20903975658906
2449,1,17,38.20903975658906
2450,5,4,34.79507746944016
2451,17,15,34.79507746944016
2452,17,13,34.79507746944016
2453,15,7,34.79507746944016
2454,17,12,34.79507746944016
2455,19,11,41.53677300339871
2456,2,0,41.53677300339871
2457,17,13,41.53677300339871
2458,19,0,41.53677300339871
2459,10,3,41.53677300339871
2460,12,14,38.26482354872593
2461,19,7,38.26482354872593
2462,8,17,38.26482354872593
2463,4,0,38.26482354872593
2464,4,9,38.26482354872593
2465,8,1,37.40348506507467
2466,13,8,37.40348506507467
2467,9,19,37.40348506507467
2468,5,10,37.40348506507467
2469,17,3,37.40348506507467
2470,18,17,39.11166650764896
2471,4,16,39.11166650764896
2472,2,15,39.11166650764896
2473,9,12,39.11166650764896
2474,7,12,39.11166650764896
2475,4,1,45.8401177340667
2476,12,0,45.8401177340667
2477,7,16,45.8401177340667
2478,5,17,45.8401177340667
2479,9,12,45.8401177340667
2480,11,3,30.959149128417625
2481,13,8,30.959149128417625
2482,2,11,30.959149128417625
2483,8,4,30.959149128417625
2484,9,17,30.959149128417625
2485,11,14,29.668311415559618
2486,18,19,29.668311415559618
2487,18,7,29.668311415559618
2488,19,2,29.668311415559618
2489,18,5,29.668311415559618
2490,12,9,28.823561556254436
2491,6,4,28.823561556254436
2492,7,16,28.823561556254436
2493,16,7,28.823561556254436
2494,10,5,28.823561556254436
2495,3,18,42.687889372634906
2496,7,7,42.687889372634906
2497,7,17,42.687889372634906
2498,17,3,42.687889372634906
2499,1,15,42.687889372634906
2500,3,12,33.644442338565085
2501,4,8,33.644442338565085
2502,19,11,33.644442338565085
2503,7,7,33.644442338565085
2504,11,9,33.644442338565085
2505,19,6,50.50616788061582
2506,0,14,50.50616788061582
2507,10,0,50.50616788061582
2508,18,1,50.50616788061582
2509,8,19,50.50616788061582
2510,19,15,48.15421771962606
2511,3,4,48.15421771962606
2512,17,6,48.15421771962606
2513,3,10,48.15421771962606
2514,9,4,48.15421771962606
2515,2,16,54.4350330350666
2516,19,16,54.4350330350666
2517,10,17,54.4350330350666
2518,4,1,54.4350330350666
2519,18,13,54.4350330350666
2520,17,0,57.8115354807001
2521,0,18,57.8115354807001
2522,8,8,57.8115354807001
2523,4,4,57.8115354807001
2524,19,15,57.8115354807001
2525,5,12,33.435337656882055
2526,18,8,33.435337656882055
2527,18,13,33.435337656882055
2528,6,17,33.435337656882055
2529,6,8,33.435337656882055
2530,19,16,47.66889958554333
2531,0,14,47.66889958554333
2532,16,3,47.66889958554333
2533,2,18,47.66889958554333
2534,11,14,47.66889958554333
2535,18,14,50.37045141489678
2536,0,17,50.37045141489678
2537,18,1,50.37045141489678
2538,11,16,50.37045141489678
2539,9,0,50.37045141489678
2540,1,12,37.927279715224756
2541,4,2,37.927279715224756
2542,11,13,37.927279715224756
2543,9,17,37.927279715224756
2544,1,17,37.927279715224756
2545,3,7,30.291714853222423
2546,7,8,30.291714853222423
2547,9,3,30.291714853222423
2548,11,12,30.291714853222423
2549,7,12,30.291714853222423
2550,10,10,29.047944403365744
2551,8,13,29.047944403365744
2552,18,4,29.047944403365744
2553,7,17,29.047944403365744
2554,10,19,29.047944403365744
2555,4,1,39.156284142968666
2556,4,2,39.156284142968666
2557,17,7,39.156284142968666
2558,19,7,39.156284142968666
2559,8,14,39.156284142968666
2560,18,12,24.40323871521208
2561,17,15,24.40323871521208
2562,19,16,24.40323871521208
2563,17,3,24.40323871521208
2564,11,16,24.40323871521208
2565,10,1,49.720159720876836
2566,0,0,49.720159720876836
2567,1,18,49.720159720876836
2568,15,7,49.720159720876836
2569,3,10,49.720159720876836
2570,19,11,41.52474547833191
2571,8,18,41.52474547833191
2572,0,16,41.52474547833191
2573,4,2,41.52474547833191
2574,17,11,41.52474547833191
2575,11,14,33.01540971797836
2576,19,11,33.01540971797836
2577,3,2,33.01540971797836
2578,17,13,33.01540971797836
2579,19,12,33.01540971797836
2580,10,1,46.32758905841166
2581,8,19,46.32758905841166
2582,6,11,46.32758905841166
2583,19,15,46.32758905841166
2584,9,19,46.32758905841166
2585,18,19,44.26629010518212
2586,7,8,44.26629010518212
2587,6,4,44.26629010518212
2588,6,17,44.26629010518212
2589,18,11,44.26629010518212
2590,0,5,33.610850670032605
2591,12,9,33.610850670032605
2592,12,4,33.610850670032605
2593,6,3,33.610850670032605
2594,3,9,33.610850670032605
2595,3,17,53.68800666699652
2596,8,3,53.68800666699652
2597,17,4,53.68800666699652
2598,18,0,53.68800666699652
2599,11,9,53.68800666699652
2600,6,4,33.90712206933632
2601,4,16,33.90712206933632
2602,11,15,33.90712206933632
2603,7,3,33.90712206933632
2604,9,13,33.90712206933632
2605,18,5,35.27898032155171
2606,8,14,35.27898032155171
2607,5,3,35.27898032155171
2608,17,12,35.27898032155171
2609,16,13,35.27898032155171
2610,19,0,45.69901433584418
2611,3,1,45.69901433584418
2612,13,8,45.69901433584418
2613,19,6,45.69901433584418
2614,18,17,45.69901433584418
2615,13,10,28.726695767062203
2616,8,12,28.726695767062203
2617,19,2,28.726695767062203
2618,12,16,28.726695767062203
2619,19,1,28.726695767062203
2620,1,16,54.610302630774925
2621,19,18,54.610302630774925
2622,0,19,54.610302630774925
2623,3,17,54.610302630774925
2624,4,0,54.610302630774925
2625,18,8,32.88466744806058
2626,19,4,32.88466744806058
2627,10,0,32.88466744806058
2628,10,17,32.88466744806058
2629,16,0,32.88466744806058
2630,3,7,42.71117074502889
2631,19,5,42.71117074502889
2632,9,19,42.71117074502889
2633,16,14,42.71117074502889
2634,5,10,42.71117074502889
2635,19,15,48.11700420837975
2636,2,1,48.11700420837975
2637,12,11,48.11700420837975
2638,0,12,48.11700420837975
2639,18,4,48.11700420837975
2640,19,10,38.21531163724732
2641,10,19,38.21531163724732
2642,6,4,38.21531163724732
2643,17,16,38.21531163724732
2644,5,10,38.21531163724732
2645,6,18,55.374213442999256
2646,0,4,55.374213442999256
2647,18,0,55.374213442999256
2648,5,17,55.374213442999256
2649,0,19,55.374213442999256
2650,10,1,39.01413261058684
2651,3,2,39.01413261058684
2652,18,16,39.01413261058684
2653,18,15,39.01413261058684
2654,17,7,39.01413261058684
2655,0,5,49.512047816502516
2656,4,2,49.512047816502516
2657,19,7,49.512047816502516
2658,18,6,49.512047816502516
2659,2,18,49.512047816502516
2660,19,4,50.87248792670675
2661,2,17,50.87248792670675
2662,6,2,50.87248792670675
2663,11,3,50.87248792670675
2664,1,5,50.87248792670675
2665,2,19,43.55134218118731
2666,4,1,43.55134218118731
2667,1,13,43.55134218118731
2668,6,9,43.55134218118731
2669,11,10,43.55134218118731
2670,12,10,35.81766490673421
2671,17,14,35.81766490673421
2672,10,11,35.81766490673421
2673,16,4,35.81766490673421
2674,1,19,35.81766490673421
2675,6,12,40.45127687177156
2676,19,16,40.45127687177156
2677,1,13,40.45127687177156
2678,8,3,40.45127687177156
2679,17,15,40.45127687177156
2680,18,14,28.800192175273168
2681,8,8,28.800192175273168
2682,17,16,28.800192175273168
2683,9,3,28.800192175273168
2684,19,5,28.800192175273168
2685,4,4,37.22446803856065
2686,10,16,37.22446803856065
2687,8,17,37.22446803856065
2688,7,4,37.22446803856065
2689,15,15,37.22446803856065
2690,17,2,36.884653033273004
2691,16,7,36.884653033273004
2692,19,4,36.884653033273004
2693,0,12,36.884653033273004
2694,5,4,36.884653033273004
2695,13,10,31.911851668285614
2696,3,18,31.911851668285614
2697,19,10,31.911851668285614
2698,11,16,31.911851668285614
2699,6,16,31.911851668285614
2700,19,6,15.07086030996525
2701,18,2,15.07086030996525
2702,17,0,15.07086030996525
2703,15,7,15.07086030996525
2704,16,8,15.07086030996525
2705,12,4,27.256646681298275
2706,0,5,27.256646681298275
2707,4,3,27.256646681298275
2708,10,4,27.256646681298275
2709,10,10,27.256646681298275
2710,10,10,30.569883031395484
2711,7,17,30.569883031395484
2712,13,10,30.569883031395484
2713,18,14,30.569883031395484
2714,8,3,30.569883031395484
2715,8,17,46.08258882229128
2716,0,4,46.08258882229128
2717,2,10,46.08258882229128
2718,10,2,46.08258882229128
2719,16,15,46.08258882229128
2720,17,14,50.30135228210245
2721,1,0,50.30135228210245
2722,7,2,50.30135228210245
2723,9,3,50.30135228210245
2724,10,0,50.30135228210245
2725,9,3,40.14765695320844
2726,17,11,40.14765695320844
2727,19,17,40.14765695320844
2728,10,18,40.14765695320844
2729,10,14,40.14765695320844
2730,18,16,36.616075103777035
2731,3,2,36.616075103777035
2732,10,13,36.616075103777035
2733,3,4,36.616075103777035
2734,15,15,36.616075103777035
2735,6,18,44.37354882399516
2736,2,19,44.37354882399516
2737,10,11,44.37354882399516
2738,8,4,44.37354882399516
2739,18,19,44.37354882399516
2740,3,16,45.81398514136613
2741,8,0,45.81398514136613
2742,10,2,45.81398514136613
2743,8,2,45.81398514136613
2744,12,12,45.81398514136613
2745,18,3,47.28845117814661
2746,0,13,47.28845117814661
2747,1,5,47.28845117814661
2748,3,8,47.28845117814661
2749,12,8,47.28845117814661
2750,0,4,37.486747484741535
2751,12,13,37.486747484741535
2752,11,12,37.486747484741535
2753,0,13,37.486747484741535
2754,3,10,37.486747484741535
2755,1,13,38.106357718074776
2756,0,14,38.106357718074776
2757,16,3,38.106357718074776
2758,6,16,38.106357718074776
2759,18,4,38.106357718074776
2760,3,12,51.83973670492706
2761,16,3,51.83973670492706
2762,19,18,51.83973670492706
2763,1,19,51.83973670492706
2764,2,6,51.83973670492706
2765,1,0,44.918710240235626
2766,5,12,44.918710240235626
2767,2,15,44.918710240235626
2768,7,2,44.918710240235626
2769,10,3,44.918710240235626
2770,9,4,39.848619226665996
2771,8,16,39.848619226665996
2772,2,19,39.848619226665996
2773,7,3,39.848619226665996
2774,2,11,39.848619226665996
2775,15,8,31.574177746004533
2776,9,19,31.574177746004533
2777,9,16,31.574177746004533
2778,12,12,31.574177746004533
2779,4,17,31.574177746004533
2780,19,1,53.24266342092449
2781,6,9,53.24266342092449
2782,10,18,53.24266342092449
2783,3,16,53.24266342092449
2784,7,16,53.24266342092449
2785,2,17,57.795130119037196
2786,15,15,57.795130119037196
2787,10,5,57.795130119037196
2788,18,0,57.795130119037196
2789,10,2,57.795130119037196
2790,15,3,31.980160753512212
2791,3,12,31.980160753512212
2792,9,3,31.980160753512212
2793,5,3,31.980160753512212
2794,12,11,31.980160753512212
2795,11,9,31.978191496289345
2796,0,13,31.978191496289345
2797,11,15,31.978191496289345
2798,7,16,31.978191496289345
2799,3,17,31.978191496289345
2800,7,3,33.85320724755081
2801,10,17,33.85320724755081
2802,18,3,33.85320724755081
2803,10,3,33.85320724755081
2804,11,12,33.85320724755081
2805,3,10,39.67138922403196
2806,19,10,39.67138922403196
2807,11,4,39.67138922403196
2808,0,8,39.67138922403196
2809,8,16,39.67138922403196
2810,0,6,42.58502036595313
2811,11,17,42.58502036595313
2812,4,12,42.58502036595313
2813,6,18,42.58502036595313
2814,5,17,42.58502036595313
2815,12,15,20.351895780747196
2816,10,17,20.351895780747196
2817,16,13,20.351895780747196
2818,10,5,20.351895780747196
2819,17,14,20.351895780747196
2820,2,4,49.47727338669699
2821,2,12,49.47727338669699
2822,18,19,49.47727338669699
2823,0,0,49.47727338669699
2824,12,10,49.47727338669699
2825,16,6,41.64809253586567
2826,10,14,41.64809253586567
2827,6,16,41.64809253586567
2828,2,16,41.64809253586567
2829,16,14,41.64809253586567
2830,10,19,32.513622271055056
2831,2,16,32.513622271055056
2832,0,15,32.513622271055056
2833,12,14,32.513622271055056
2834,4,11,32.513622271055056
2835,19,0,27.61144165084928
2836,17,2,27.61144165084928
2837,16,14,27.61144165084928
2838,6,4,27.61144165084928
2839,16,6,27.61144165084928
2840,7,17,51.229802985317676
2841,6,9,51.229802985317676
2842,12,4,51.229802985317676
2843,19,19,51.229802985317676
2844,2,1,51.229802985317676
2845,10,15,30.512482075438044
2846,3,7,30.512482075438044
2847,8,16,30.512482075438044
2848,15,3,30.512482075438044
2849,16,13,30.512482075438044
2850,9,4,29.757874716535138
2851,6,10,29.757874716535138
2852,1,16,29.757874716535138
2853,11,3,29.757874716535138
2854,5,4,29.757874716535138
2855,2,8,44.51641631312363
2856,9,18,44.51641631312363
2857,16,14,44.51641631312363
2858,8,12,44.51641631312363
2859,16,6,44.51641631312363
2860,17,14,32.58756653353081
2861,12,10,32.58756653353081
2862,4,11,32.58756653353081
